pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF26722	Integrator complex subunit 8, TPR repeats	1	0.001	0.002	1
PF03175	DNA polymerase type B, organellar and viral	1	0.001	0.002	1
PF13191	AAA ATPase domain	1	0.001	0.002	1
PF12621	Extracellular tail, of 10TM putative phosphate transporter	1	0.001	0.002	1
PF12511	Protein of unknown function (DUF3716)	1	0.001	0.002	1
PF24913	Fungal AAA protein, C-terminal winged helix domain	1	0.001	0.002	1
PF10496	SNARE-complex protein Syntaxin-18 N-terminus	1	0.001	0.002	1
PF00932	Lamin Tail Domain	1	0.001	0.002	1
PF20516	PD-(D/E)XK nuclease superfamily	1	0.001	0.002	1
PF12550	Transcriptional activator of glycolytic enzymes	1	0.001	0.002	1
PF25358	Fungal RdRP associated PH-like domain	1	0.001	0.002	1
PF01717	Cobalamin-independent synthase, Catalytic domain	1	0.001	0.002	1
PF20183	Family of unknown function (DUF6546)	1	0.001	0.002	1
PF10906	MIOREX complex component 7	1	0.001	0.002	1
PF00137	ATP synthase subunit C	1	0.001	0.002	1
PF10282	Lactonase, 7-bladed beta-propeller	1	0.001	0.002	1
PF16643	Unstructured region on cNMP-binding protein	1	0.001	0.002	1
PF03881	Fructosamine kinase	1	0.001	0.002	1
PF01027	Inhibitor of apoptosis-promoting Bax1	1	0.001	0.002	1
PF07173	Glycine-rich domain-containing protein-like	1	0.001	0.002	1
PF25372	F-box/LRR-repeat protein 15, leucine rich repeat domain	1	0.001	0.002	1
PF14273	Domain of unknown function (DUF4360)	1	0.001	0.002	1
PF00342	Phosphoglucose isomerase	1	0.001	0.002	1
PF20681	Domain of unknown function (DUF6818)	1	0.001	0.002	1
PF09011	HMG-box domain	1	0.001	0.002	1
PF03308	Methylmalonyl Co-A mutase-associated GTPase MeaB	1	0.001	0.002	1
PF20504	Integrator complex subunit 14, alpha-helical domain	1	0.001	0.002	1
PF19435	Integrator complex subunit 14, beta-barrel domain	1	0.001	0.002	1
PF13519	von Willebrand factor type A domain	1	0.001	0.002	1
PF00868	Transglutaminase family	1	0.001	0.002	1
PF01117	Aerolysin toxin	1	0.001	0.002	1
PF17906	HTH domain in Mos1 transposase	1	0.001	0.002	1
PF04140	Isoprenylcysteine carboxyl methyltransferase (ICMT) family	1	0.001	0.002	1
PF21048	Rad26-like, N-terminal domain	1	0.001	0.002	1
PF17851	Beta xylosidase C-terminal Concanavalin A-like domain	1	0.001	0.002	1
PF12331	Rad26-like, helical repeats	1	0.001	0.002	1
PF00258	Flavodoxin	1	0.001	0.002	1
PF21046	Rad26-like, C-terminal domain	1	0.001	0.002	1
PF01148	Cytidylyltransferase family	1	0.001	0.002	1
PF16212	Phospholipid-translocating P-type ATPase C-terminal	1	0.001	0.002	1
PF01447	Thermolysin metallopeptidase, catalytic domain	1	0.001	0.002	1
PF16209	Phospholipid-translocating ATPase N-terminal	1	0.001	0.002	1
PF22974	Domain of unknown function (DUF7029)	1	0.001	0.002	1
PF02868	Thermolysin metallopeptidase, alpha-helical domain	1	0.001	0.002	1
PF02187	Growth-Arrest-Specific Protein 2 Domain	1	0.001	0.002	1
PF22421	Tyrosine--tRNA ligase SYY-like C-terminal domain	1	0.001	0.002	1
PF16862	Glycosyl hydrolase family 79 C-terminal beta domain	1	0.001	0.002	1
PF01018	GTP1/OBG	1	0.001	0.002	1
PF00605	Interferon regulatory factor transcription factor	1	0.001	0.002	2
PF10520	Lipid desaturase domain	1	0.001	0.002	1
PF10401	Interferon-regulatory factor 3	1	0.001	0.002	2
PF07019	EMC6	1	0.001	0.002	1
PF28338	AclK C-terminal domain	1	0.001	0.002	1
PF08567	TFIIH p62 subunit, N-terminal domain	1	0.001	0.002	2
PF06888	Putative Phosphatase	1	0.001	0.002	2
PF03909	BSD domain	1	0.001	0.002	2
PF12846	AAA-like domain	1	0.001	0.002	1
PF12642	Conjugative transposon protein TcpC	1	0.001	0.002	1
PF13977	BetI-type transcriptional repressor, C-terminal	1	0.001	0.002	1
PF06071	Protein of unknown function (DUF933)	1	0.001	0.002	1
PF12648	TcpE family	1	0.001	0.002	1
PF22816	Alpha-1,3-glucanase catalytic domain D2	1	0.001	0.002	1
PF02447	GntP family permease	1	0.001	0.002	1
PF11716	Mycothiol maleylpyruvate isomerase N-terminal domain	1	0.001	0.002	1
PF17120	RING/Ubox like zinc-binding domain	1	0.001	0.002	1
PF04547	Calcium-activated chloride channel	1	0.001	0.002	1
PF16178	Anoctamin, dimerisation domain	1	0.001	0.002	1
PF20659	Malate synthase, C-terminal	1	0.001	0.002	1
PF12804	MobA-like NTP transferase domain	1	0.001	0.002	1
PF02554	Carbon starvation protein CstA	1	0.001	0.002	1
PF10400	Virulence activator alpha C-term	1	0.001	0.002	1
PF20656	Malate synthase, N-terminal domain	1	0.001	0.002	1
PF08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	1	0.001	0.002	1
PF19380	Family of unknown function (DUF5955)	1	0.001	0.002	1
PF20613	HipA-like kinase	1	0.001	0.002	1
PF08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	1	0.001	0.002	1
PF03551	Transcriptional regulator PadR-like family	1	0.001	0.002	1
PF01274	Malate synthase, TIM barrel domain	1	0.001	0.002	1
PF08324	PUL domain	1	0.001	0.002	1
PF23798	SPT8 beta propeller	1	0.001	0.002	1
PF09070	PFU (PLAA family ubiquitin binding)	1	0.001	0.002	1
PF02182	SAD/SRA domain	1	0.001	0.002	1
PF09347	Domain of unknown function (DUF1989)	1	0.001	0.002	1
PF11969	Scavenger mRNA decapping enzyme C-term binding	1	0.001	0.002	1
PF08757	CotH kinase protein	1	0.001	0.002	1
PF16316	Domain of unknown function (DUF4956)	1	0.001	0.002	1
PF09359	VTC domain	1	0.001	0.002	1
PF13290	Chitobiase/beta-hexosaminidase C-terminal domain	1	0.001	0.002	1
PF00553	Cellulose binding domain	1	0.001	0.002	1
PF08309	LVIVD repeat	1	0.001	0.002	1
PF07779	10 TM Acyl Transferase domain found in Cas1p	1	0.001	0.002	1
PF03352	Methyladenine glycosylase	1	0.001	0.002	1
PF18121	TFA2 Winged helix domain 2	1	0.001	0.002	1
PF23112	U-box protein 62/63 C-terminal	1	0.001	0.002	1
PF02362	B3 DNA binding domain	1	0.001	0.002	1
PF14770	Transmembrane protein 18	1	0.001	0.002	1
PF01205	Impact N-terminal domain	1	0.001	0.002	1
PF01077	Nitrite and sulphite reductase 4Fe-4S domain	1	0.001	0.002	1
PF04535	Casparian strip membrane protein domain	1	0.001	0.002	2
PF03460	Nitrite/Sulfite reductase ferredoxin-like half domain	1	0.001	0.002	1
PF28486	AnkG N-terminal domain	1	0.001	0.002	1
PF01328	Peroxidase, family 2	1	0.001	0.002	1
PF01095	Pectinesterase	1	0.001	0.002	1
PF22685	Gal80p, C-terminal domain	1	0.001	0.002	1
PF21800	KRR1 small subunit processome component, second KH domain	1	0.001	0.002	1
PF00456	Transketolase, thiamine diphosphate binding domain	1	0.001	0.002	1
PF22613	Transketolase-like TK C-terminal domain	1	0.001	0.002	1
PF02566	OsmC-like protein	1	0.001	0.002	1
PF08232	Striatin family	1	0.001	0.002	1
PF22664	Trichothecene 3-O-acetyltransferase-like N-terminal domain	1	0.001	0.002	1
PF18565	Glycoside hydrolase family 2 C-terminal domain 5	1	0.001	0.002	1
PF16355	Domain of unknown function (DUF4982)	1	0.001	0.002	1
PF19328	2,4-diaminopentanoate dehydrogenase C-terminal domain	1	0.001	0.002	1
PF12013	Orsellinic acid/F9775 biosynthesis cluster protein D	1	0.001	0.002	1
PF09597	Small ribosomal subunit protein mS41 SAM domain	1	0.001	0.002	1
PF09995	ER-bound oxygenase mpaB/B'/Rubber oxygenase, catalytic domain	1	0.001	0.002	1
PF01532	Glycosyl hydrolase family 47	1	0.001	0.002	1
PF13500	AAA domain	1	0.001	0.002	1
PF08628	Sorting nexin C terminal	1	0.001	0.002	1
PF07919		1	0.001	0.002	1
PF02194	PXA domain	1	0.001	0.002	1
PF16558	Amino-terminal Zinc-binding domain of ubiquitin ligase E3A	1	0.001	0.002	1
PF04191	Phospholipid methyltransferase	1	0.001	0.002	1
PF00701	Dihydrodipicolinate synthetase family	1	0.001	0.002	1
PF02390	Putative methyltransferase	1	0.001	0.002	1
PF00118	TCP-1/cpn60 chaperonin family	1	0.001	0.002	1
PF04695	Pex14 N-terminal domain	1	0.001	0.002	1
PF09248	Domain of unknown function (DUF1965)	1	0.001	0.002	1
PF01179	Copper amine oxidase, enzyme domain	1	0.001	0.002	1
PF03619	Organic solute transporter Ostalpha	1	0.001	0.002	1
PF12838	4Fe-4S dicluster domain	1	0.001	0.002	1
PF17112	Mitochondrial import receptor subunit Tom6, fungal	1	0.001	0.002	1
PF13423	Ubiquitin carboxyl-terminal hydrolase	1	0.001	0.002	1
PF08601	Transcription factor PAP1	1	0.001	0.002	1
PF20770	PAN2 N-terminal	1	0.001	0.002	1
PF00657	GDSL-like Lipase/Acylhydrolase	1	0.001	0.002	1
PF13805	Eisosome component PIL1	1	0.001	0.002	1
PF21509	Fungal polycomb repressive complex 2, Ezh2-like, preSET CXC domain	1	0.001	0.002	1
PF14342	Domain of unknown function (DUF4396)	1	0.001	0.002	3
PF10592	AIPR protein	1	0.001	0.002	1
PF13365	Trypsin-like peptidase domain	1	0.001	0.002	2
PF14700	DNA-directed RNA polymerase N-terminal	1	0.001	0.002	1
PF09773	Meckelin (Transmembrane protein 67)	1	0.001	0.002	1
PF01401	Angiotensin-converting enzyme	1	0.001	0.002	1
PF09507	DNA polymerase subunit Cdc27	1	0.001	0.002	1
PF19303	Anticodon binding domain of methionyl tRNA ligase	1	0.001	0.002	1
PF00940	DNA-dependent RNA polymerase	1	0.001	0.002	1
PF09360	Iron-binding zinc finger CDGSH type	1	0.001	0.002	1
PF09334	tRNA synthetases class I (M)	1	0.001	0.002	1
PF12848	ABC transporter	1	0.001	0.002	1
PF13279	Thioesterase-like superfamily	1	0.001	0.002	1
PF05506	Bacterial phospholipase C, C-terminal domain	1	0.001	0.002	1
PF19326	AMP deaminase	1	0.001	0.002	1
PF02183	Homeobox associated leucine zipper	1	0.001	0.002	1
PF01535	PPR repeat	1	0.001	0.002	1
PF00854	POT family	1	0.001	0.002	4
PF02780	Transketolase, C-terminal domain	1	0.001	0.002	1
PF24878	Putative mannosyltransferase YkcB-like, C-terminal	1	0.001	0.002	1
PF00198	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	1	0.001	0.002	1
PF05425	Copper resistance protein D	1	0.001	0.002	1
PF04234	CopC domain	1	0.001	0.002	1
PF08245	Mur ligase middle domain	1	0.001	0.002	1
PF09678	Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG)	1	0.001	0.002	1
PF00877	NlpC/P60 family	1	0.001	0.002	1
PF02817	e3 binding domain	1	0.001	0.002	1
PF14102	Capsule biosynthesis CapC	1	0.001	0.002	1
PF00285	Citrate synthase, C-terminal domain	1	0.001	0.002	1
PF10590	Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region	1	0.001	0.002	1
PF13580	SIS domain	1	0.001	0.002	1
PF00989	PAS fold	1	0.001	0.002	1
PF01638	HxlR-like helix-turn-helix	1	0.001	0.002	1
PF20240	Domain of unknown function (DUF6597)	1	0.001	0.002	1
PF11138	Protein of unknown function (DUF2911)	1	0.001	0.002	1
PF01156	Inosine-uridine preferring nucleoside hydrolase	1	0.001	0.002	1
PF13098	Thioredoxin-like domain	1	0.001	0.002	1
PF09084	NMT1/THI5 like	1	0.001	0.002	1
PF01978	Sugar-specific transcriptional regulator TrmB	1	0.001	0.002	1
PF00370	FGGY family of carbohydrate kinases, N-terminal domain	1	0.001	0.002	1
PF08327	Activator of Hsp90 ATPase homolog 1-like protein	1	0.001	0.002	1
PF00288	GHMP kinases N terminal domain	1	0.001	0.002	1
PF20469	Overcoming lysogenization defect protein-like, TOPRIM domain	1	0.001	0.002	1
PF00230	Major intrinsic protein	1	0.001	0.002	1
PF04244	Deoxyribodipyrimidine photo-lyase-related protein	1	0.001	0.002	1
PF02782	FGGY family of carbohydrate kinases, C-terminal domain	1	0.001	0.002	1
PF03929	PepSY-associated TM region	1	0.001	0.002	1
PF11804	Protein of unknown function (DUF3325)	1	0.001	0.002	1
PF16750	Sensor domain of 2-component histidine kinase	1	0.001	0.002	1
PF00593	TonB dependent receptor-like, beta-barrel	1	0.001	0.002	2
PF01797	Transposase IS200 like	1	0.001	0.002	1
PF07715	TonB-dependent Receptor Plug Domain	1	0.001	0.002	2
PF02371	Transposase IS116/IS110/IS902 family	1	0.001	0.002	1
PF13546	DDE superfamily endonuclease	1	0.001	0.002	1
PF05717	IS66 Orf2 like protein	1	0.001	0.002	1
PF01381	Helix-turn-helix	1	0.001	0.002	1
PF01527	Transposase	1	0.001	0.002	1
PF00765	Autoinducer synthase	1	0.001	0.002	1
PF13005	zinc-finger binding domain of transposase IS66	1	0.001	0.002	1
PF13007	Transposase C of IS166 homeodomain	1	0.001	0.002	1
PF01548	Transposase	1	0.001	0.002	1
PF03050	Transposase IS66 family	1	0.001	0.002	2
PF13817	IS66 C-terminal element	1	0.001	0.002	2
PF04954	Siderophore-interacting protein	1	0.001	0.002	1
PF04069	Substrate binding domain of ABC-type glycine betaine transport system	1	0.001	0.002	1
PF08021	Siderophore-interacting FAD-binding domain	1	0.001	0.002	1
PF10935	Protein of unknown function (DUF2637)	1	0.001	0.002	1
PF22982	ATP-dependent helicase HRQ1, winged helix domain	1	0.001	0.002	1
PF09369	MrfA Zn-binding domain	1	0.001	0.002	1
PF13620	Carboxypeptidase regulatory-like domain	1	0.001	0.002	1
PF21419	RoxA-like, cytochrome c-like	1	0.001	0.002	1
PF07638	ECF sigma factor	1	0.001	0.002	1
PF03797	Autotransporter beta-domain	1	0.001	0.002	1
PF13482	RNase_H superfamily	1	0.001	0.002	1
PF12730	ABC-2 family transporter protein	1	0.001	0.002	1
PF06736	Endosomal/lysosomal potassium channel TMEM175	1	0.001	0.002	1
PF09976	Tetratricopeptide repeat-like domain	1	0.001	0.002	1
PF14714	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal	1	0.001	0.002	1
PF14559	Tetratricopeptide repeat	1	0.001	0.002	1
PF19493	Trypsin-co-occurring domain 1	1	0.001	0.002	1
PF11719	DNA replication and checkpoint protein	1	0.001	0.002	1
PF20649	Conserved oligomeric Golgi complex subunit 5, C-terminal	1	0.001	0.002	1
PF26410	GH family 5 beta-mannosidase-like	1	0.001	0.002	1
PF04935	Surfeit locus protein 6	1	0.001	0.002	1
PF10392	Conserved oligomeric Golgi complex subunit 5, N-terminal	1	0.001	0.002	1
PF09029	5-aminolevulinate synthase presequence	1	0.001	0.002	1
PF02358	Trehalose-phosphatase	1	0.001	0.002	1
PF23726	RSE1/DDB1/CPSF1 second beta-propeller	1	0.001	0.002	1
PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	1	0.001	0.002	1
PF03178	CPSF A subunit region	1	0.001	0.002	1
PF10433	RSE1/DDB1/CPSF1 first beta-propeller	1	0.001	0.002	1
PF28474	Domain of unknown function (DUF8412)	1	0.001	0.002	1
PF13376	Bacteriocin-protection, YdeI or OmpD-Associated	1	0.001	0.002	1
PF03747	ADP-ribosylglycohydrolase	1	0.001	0.002	1
PF03097	BRO1-like domain	1	0.001	0.002	1
PF13949	ALIX V-shaped domain binding to HIV	1	0.001	0.002	1
PF03370	Carbohydrate/starch-binding module (family 21)	1	0.001	0.002	1
PF17681	Gamma tubulin complex component N-terminal	1	0.001	0.002	1
PF06991	Microfibril-associated/Pre-mRNA processing	1	0.001	0.002	1
PF05997	Nucleolar protein,Nop52	1	0.001	0.002	1
PF14327	Hinge domain of cleavage stimulation factor subunit 2	1	0.001	0.002	1
PF00719	Inorganic pyrophosphatase	1	0.001	0.002	1
PF08285	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)	1	0.001	0.002	1
PF14304	Transcription termination and cleavage factor C-terminal	1	0.001	0.002	1
PF11960	Domain of unknown function (DUF3474)	1	0.001	0.002	1
PF00307	Calponin homology (CH) domain	1	0.001	0.002	1
PF10469	AKAP7 2'5' RNA ligase-like domain	1	0.001	0.002	1
PF03271	EB1-like C-terminal motif	1	0.001	0.002	1
PF08495	FIST N domain	1	0.001	0.002	1
PF09471	IgA Peptidase M64	1	0.001	0.002	1
PF01230	HIT domain	1	0.001	0.002	1
PF00246	Zinc carboxypeptidase	1	0.001	0.002	1
PF22980	Myb-like DNA-binding domain	1	0.001	0.002	1
PF00266	Aminotransferase class-V	1	0.001	0.002	1
PF22039	Imidazolonepropionase-like composite domain, bacteria	1	0.001	0.002	1
PF12051	Protein of unknown function (DUF3533)	1	0.001	0.002	1
PF14748	Pyrroline-5-carboxylate reductase dimerisation	1	0.001	0.002	1
PF03901	Alg9-like mannosyltransferase family	1	0.001	0.002	1
PF01828	Peptidase A4 family	1	0.001	0.002	1
PF02137	Adenosine-deaminase (editase) domain	1	0.001	0.002	1
PF05024	N-acetylglucosaminyl transferase component (Gpi1)	1	0.001	0.002	1
PF05222	Alanine dehydrogenase/PNT, N-terminal domain	1	0.001	0.002	1
PF16653	Saccharopine dehydrogenase C-terminal domain	1	0.001	0.002	1
PF01417	ENTH domain	1	0.001	0.002	1
PF03914	CBF/Mak21 family	1	0.001	0.002	1
PF05195	Aminopeptidase P, N-terminal domain	1	0.001	0.002	1
PF01138	3' exoribonuclease family, domain 1	1	0.001	0.002	1
PF13521	AAA domain	1	0.001	0.002	1
PF25278	Domain of unknown function (DUF7872)	1	0.001	0.002	1
PF14613	HAM1-like, C-terminal domain	1	0.001	0.002	1
PF20149	Domain of unknown function (DUF6532)	1	0.001	0.002	1
PF01676	Metalloenzyme superfamily	1	0.001	0.002	1
PF06415	BPG-independent PGAM N-terminus (iPGM_N)	1	0.001	0.002	1
PF08546	Ketopantoate reductase PanE/ApbA C terminal	1	0.001	0.002	1
PF02558	Ketopantoate reductase PanE/ApbA	1	0.001	0.002	1
PF12891	Glycoside hydrolase family 44	1	0.001	0.002	1
PF12223	Protein of unknown function (DUF3602)	1	0.001	0.002	1
PF17010	Domain of unknown function (DUF5092)	1	0.001	0.002	1
PF08982	Acetylaranotin biosynthesis cluster protein L	1	0.001	0.002	1
PF23631	Domain of unknown function (DUF7143)	1	0.001	0.002	1
PF04982	HPP, transmembrane region	1	0.001	0.002	1
PF10517	Electron transfer DM13	1	0.001	0.002	1
PF05426	Alginate lyase	1	0.001	0.002	1
PF20414	Family of unknown function (DUF6698)	1	0.001	0.002	1
PF02475	TRM5/TYW2 methyltransferase domain	1	0.001	0.002	1
PF12584	TRAPPC10 C-terminal domain	1	0.001	0.002	1
PF23036	Trafficking protein particle complex subunit 10-like, N-terminal	1	0.001	0.002	1
PF13456	Reverse transcriptase-like	1	0.001	0.002	1
PF22701	Mal s 1 allergenic protein-like	1	0.001	0.002	1
PF04061	ORMDL family	1	0.001	0.002	1
PF08592	Anthrone oxygenase	1	0.001	0.002	1
PF13242	HAD-hyrolase-like	1	0.001	0.002	1
PF15496	Domain of unknown function (DUF4646)	1	0.001	0.002	1
PF17801	Alpha galactosidase C-terminal beta sandwich domain	1	0.001	0.002	1
PF07110	EthD domain	1	0.001	0.002	1
PF00408	Phosphoglucomutase/phosphomannomutase, C-terminal domain	1	0.001	0.002	1
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	1	0.001	0.002	1
PF16499	Alpha galactosidase A	1	0.001	0.002	1
PF21404	Phosphoacetylglucosamine mutase AMG1, domain III	1	0.001	0.002	1
PF21405	Phosphoacetylglucosamine mutase AMG1, domain II	1	0.001	0.002	1
PF00650	CRAL/TRIO domain	1	0.001	0.002	1
PF13344	Haloacid dehalogenase-like hydrolase	1	0.001	0.002	1
PF19277	Glycerol-3-phosphate acyltransferase C-terminal region	1	0.001	0.002	1
PF02843	Phosphoribosylglycinamide synthetase, C domain	1	0.001	0.002	1
PF02844	Phosphoribosylglycinamide synthetase, N domain	1	0.001	0.002	1
PF02127	Aminopeptidase I zinc metalloprotease (M18)	1	0.001	0.002	1
PF01071	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	1	0.001	0.002	1
PF02769	AIR synthase related protein, C-terminal domain	1	0.001	0.002	1
PF00687	Ribosomal protein L1p/L10e family	1	0.001	0.002	1
PF25018	Importin-9 central HEAT repeats	1	0.001	0.002	1
PF00586	AIR synthase related protein, N-terminal domain	1	0.001	0.002	1
