pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF27525	LAM55 pectate lyase-like domain	1	0.007	0.010	1
PF05730	CFEM domain	1	0.007	0.010	1
PF07876	Stress responsive A/B Barrel Domain	1	0.007	0.010	1
PF04185	Phosphoesterase family	1	0.007	0.010	1
PF16073	Starter unit:ACP transacylase in aflatoxin biosynthesis	1	0.007	0.010	1
PF00388	Phosphatidylinositol-specific phospholipase C, X domain	1	0.007	0.010	1
PF27979	CON7 transcription factor helical domain	1	0.007	0.010	1
PF20347	Family of unknown function (DUF6642)	1	0.007	0.010	1
PF23114	HRPKS sdrA-like, NAD(P)-binding Rossmann-fold domain	1	0.007	0.010	1
PF03583	Secretory lipase	1	0.007	0.010	1
PF02887	Pyruvate kinase, alpha/beta domain	1	0.007	0.010	1
PF12349	Sterol-sensing domain of SREBP cleavage-activation	1	0.007	0.010	1
PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	1	0.007	0.010	1
PF14604	Variant SH3 domain	1	0.007	0.010	1
PF00328	Histidine phosphatase superfamily (branch 2)	1	0.007	0.010	1
PF05739	SNARE domain	1	0.007	0.010	1
PF14580	Leucine-rich repeat	1	0.007	0.010	1
PF00224	Pyruvate kinase, barrel domain	1	0.007	0.010	1
PF00415	Regulator of chromosome condensation (RCC1) repeat	1	0.007	0.010	1
PF18086	Diphosphoinositol pentakisphosphate kinase 2 N-terminal domain	1	0.007	0.010	1
PF21329	Peptidyl-prolyl cis-trans isomerase CYP38-like, PsbQ-like domain	1	0.007	0.010	1
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	1	0.007	0.010	1
PF03176	MMPL family	1	0.007	0.010	1
PF03068	Protein-arginine deiminase (PAD)	1	0.007	0.010	1
PF07947	YhhN family	1	0.007	0.010	1
PF22354	Hydrophobin	1	0.007	0.010	1
PF00171	Aldehyde dehydrogenase family	1	0.007	0.010	1
PF10441	Urb2/Npa2 family	1	0.007	0.010	1
PF23518	WW domain	1	0.007	0.010	1
PF12220	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal	1	0.007	0.010	1
PF00617	RasGEF domain	1	0.007	0.010	1
PF25006	Domain of unknown function (DUF7783)	1	0.007	0.010	1
PF05047	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain	1	0.007	0.010	1
PF00962	Adenosine deaminase	1	0.007	0.010	1
PF13472	GDSL-like Lipase/Acylhydrolase family	1	0.007	0.010	1
PF00618	RasGEF N-terminal motif	1	0.007	0.010	1
PF00121	Triosephosphate isomerase	1	0.007	0.010	1
PF25391	G protein beta WD-40 repeat protein	1	0.007	0.010	1
PF04418	Domain of unknown function (DUF543)	1	0.007	0.010	1
PF16177	Acetyl-coenzyme A synthetase N-terminus	1	0.007	0.010	1
PF00076	RNA recognition motif	1	0.007	0.010	1
PF03441	FAD binding domain of DNA photolyase	1	0.007	0.010	1
PF25008	Domain of unknown function (DUF7784)	1	0.007	0.010	1
PF00875	DNA photolyase	1	0.007	0.010	1
PF01151	GNS1/SUR4 family	1	0.007	0.010	1
PF02982	Scytalone dehydratase	1	0.007	0.010	1
PF00860	Permease family	1	0.007	0.010	1
PF07855	Autophagy-related protein 101	1	0.007	0.010	1
PF08614	Autophagy protein 16 (ATG16)	1	0.007	0.010	1
PF04882	Peroxin-3	1	0.007	0.010	1
PF01363	FYVE zinc finger	1	0.007	0.010	1
PF04099	Sybindin-like family	1	0.007	0.010	1
PF08123	Histone methylation protein DOT1	1	0.007	0.010	1
PF07731	Multicopper oxidase	1	0.007	0.010	1
PF08212	Lipocalin-like domain	1	0.007	0.010	1
PF07732	Multicopper oxidase	1	0.007	0.010	1
PF23297	Highly reducing polyketide synthase sdgA, C-terminal ACP domain	1	0.007	0.010	1
PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin	1	0.007	0.010	1
PF03959	Serine hydrolase (FSH1)	1	0.007	0.010	1
PF22842	Pel9A-like, right handed beta helix region	1	0.007	0.010	1
PF03928	Haem degrading protein HbpS-like	1	0.007	0.010	1
PF00120	Glutamine synthetase, catalytic domain	1	0.007	0.010	1
PF01068	ATP dependent DNA ligase domain	1	0.007	0.010	1
PF09258	Glycosyl transferase family 64 domain	1	0.007	0.010	1
PF03151	Triose-phosphate Transporter family	1	0.007	0.010	1
PF01036	Bacteriorhodopsin-like protein	1	0.007	0.010	1
PF08699	Argonaute linker 1 domain	1	0.007	0.010	1
PF08550	Nitrogen regulatory protein areA, GATA-like domain	1	0.007	0.010	1
PF04824	Conserved region of Rad21 / Rec8 like protein	1	0.007	0.010	1
PF09127	Leukotriene A4 hydrolase, C-terminal	1	0.007	0.010	1
PF15072	Homologous recombination OB-fold protein	1	0.007	0.010	1
PF25084	EIF2B subunit epsilon LbH domain	1	0.007	0.010	1
PF01253	Translation initiation factor SUI1	1	0.007	0.010	1
PF01496	V-type ATPase 116kDa subunit family	1	0.007	0.010	1
PF08518	Spa2 homology domain (SHD) of GIT	1	0.007	0.010	1
PF23742	C3G9 VBS-like domain	1	0.007	0.010	1
PF01176	Translation initiation factor 1A / IF-1	1	0.007	0.010	1
PF00850	Histone deacetylase domain	1	0.007	0.010	1
PF04825	N terminus of Rad21 / Rec8 like protein	1	0.007	0.010	1
PF13430	Domain of unknown function (DUF4112)	1	0.007	0.010	1
PF13445	RING-type zinc-finger	1	0.007	0.010	1
PF13383	Methyltransferase domain	1	0.007	0.010	1
PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	1	0.007	0.010	1
PF15459	60S ribosome biogenesis protein Rrp14	1	0.007	0.010	1
PF01545	Cation efflux transmembrane domain	1	0.007	0.010	1
PF06658	Protein of unknown function (DUF1168)	1	0.007	0.010	1
PF08622	Svf1 family	1	0.007	0.010	1
PF17187		1	0.007	0.010	1
PF04935	Surfeit locus protein 6	1	0.007	0.010	1
PF02146	Sir2 family	1	0.007	0.010	1
PF01764	Lipase (class 3)	1	0.007	0.010	1
PF03935	Beta-glucan synthesis-associated protein SKN1/KRE6/Sbg1	1	0.007	0.010	1
PF13592	Winged helix-turn helix	1	0.007	0.010	1
PF00097	Zinc finger, C3HC4 type (RING finger)	1	0.007	0.010	1
PF22605	IBR domain	1	0.007	0.010	2
PF01975	Survival protein SurE	1	0.007	0.010	1
PF02225	PA domain	1	0.007	0.010	1
PF24681	KLHDC2/KLHL20/DRC7 Kelch-repeats domain	1	0.007	0.010	1
PF23631	Domain of unknown function (DUF7143)	1	0.007	0.010	1
PF13391	HNH endonuclease	1	0.007	0.010	1
PF00282	Pyridoxal-dependent decarboxylase conserved domain	1	0.007	0.010	1
PF22803	Glycan binding domain Y3	1	0.007	0.010	1
PF00133	tRNA synthetases class I (I, L, M and V)	1	0.007	0.010	1
PF19302	Domain of unknown function (DUF5915)	1	0.007	0.010	1
PF24842	Ubiquitin fusion degradation protein UFD1, N-terminal subdomain 2	1	0.007	0.010	1
PF23155	Domain of unknown function (DUF7053)	1	0.007	0.010	1
PF16558	Amino-terminal Zinc-binding domain of ubiquitin ligase E3A	1	0.007	0.010	1
PF24503	Domain of unknown function (DUF7590)	1	0.007	0.010	1
PF03152	Ubiquitin fusion degradation protein UFD1, N-terminal subdomain 1	1	0.007	0.010	1
